,GX000-01-10544170,GX000-09-2703409,GX000-10-4524900,GX000-14-10770491,GX000-14-16748010,GX000-14-5445022,GX000-16-0145015,GX000-16-4063715,GX000-21-2440731,GX000-22-12322384
mass,0.0,0.5056701249026204,0.0,0.0,0.0,0.0,0.0,0.5118659567498547,0.0,0.0
destruct,0.0,0.5046403071797261,0.0,0.5170504310324817,0.0,0.0,0.0,0.0,0.0,0.5056397579568978
public,0.0,0.5486726963333972,0.6220680320742344,0.0,0.0,0.0,0.5305170080185586,0.5254645232472741,0.5030859895749105,0.0
threat,0.0,0.6665064704962198,0.0,0.514567011261574,0.0,0.0,0.0,0.5082964434999693,0.0,0.5096366382191951
level,0.0,0.6927842466890946,0.0,0.0,0.0,0.0,0.0,0.0,0.5125825805423319,0.0
recommend,0.0,0.5986475903366418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
statement,0.0,0.5039644397737195,0.0,0.514567011261574,0.0,0.0,0.0,0.5041482217499846,0.5017594985512576,0.0
support,0.0,0.5232015358986302,0.0,0.0,0.0,0.0,0.8665842671983568,0.5048554207575942,0.0,0.0
offic,0.0,0.5198221988685976,0.0,0.0,0.0,0.5313190742123842,0.6391958853883742,0.0,0.5035189971025151,0.0
homeland,0.0,0.5379413808987084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oh,0.0,0.5232015358986302,0.0,0.0,0.5198153657945058,0.0,0.0,0.0,0.0,0.5112795159137956
guid,0.0,0.509280614359452,0.0,0.0,0.0,0.0,0.5814631704885237,0.5048554207575942,0.0,0.0
advisori,0.0,0.5198221988685976,0.0,0.0,0.5084646146519958,0.5939572226371526,0.0,0.5082964434999693,0.0,0.0
system,0.0,0.5421188225475112,0.8697096645837096,0.0,0.5239811674324568,0.0,0.536970966458371,0.5029380900496718,0.503738637057588,0.5034127045961573
hsa,0.0,0.5303531047189667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
turn,0.0,0.5056701249026204,0.0,0.0,0.0,0.0,0.0,0.517798935124782,0.0,0.0
provid,0.0,0.5308871365348415,0.0,0.5103174790116384,0.5059952918581142,0.7661909585002709,0.5616182774306182,0.5352570805960624,0.0,0.5034127045961573
guidanc,0.0,0.5232015358986302,0.0,0.0,0.0,0.0,0.5814631704885237,0.0,0.0,0.5056397579568978
respond,0.0,0.5232015358986302,0.0,0.0,0.0,0.0,0.5203657926221309,0.5097108415151883,0.0,0.0
defin,0.0,0.5170103747078613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.506891382573954
follow,0.0,0.5232015358986302,0.0,0.0,0.0,0.0,0.0,0.5145662622727823,0.0,0.5056397579568978
presidenti,0.0,0.5075882761797417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
direct,0.0,0.5232015358986302,0.0,0.0,0.0,0.0,0.5203657926221309,0.5194216830303765,0.0,0.0
establish,0.0,0.5379413808987084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
consist,0.0,0.5056701249026204,0.0,0.0,0.0,0.0,0.524885548183723,0.0,0.0,0.0
coordin,0.0,0.5237866386423171,0.0,0.0,0.0,0.0,0.5521984570206403,0.5041482217499846,0.0,0.5048183191095976
potenti,0.0,0.5226804996104817,0.0,0.0,0.0,0.0,0.0,0.5593297837492733,0.0,0.0
order,0.0,0.5198221988685976,0.0,0.0,0.0,0.0,0.5173994856735468,0.537333995749862,0.0,0.5048183191095976
protect,0.0,0.5928061435945207,0.0,0.0,0.0,0.0,0.0,0.5534096283335355,0.0,0.5056397579568978
passeng,0.0,0.54552965707845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
employe,0.0,0.5356799579634757,0.0,0.514567011261574,0.0,0.0,0.0,0.512444665249954,0.0,0.5048183191095976
infrastructur,0.0,0.5303531047189667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
commun,0.0,0.5527661306999979,0.0,0.0,0.0,0.647124387951759,0.5272452570281035,0.5032477789834825,0.5027551383511565,0.5226345212233475
further,0.0,0.5056701249026204,0.0,0.0,0.0,0.0,0.0,0.5059329783749273,0.0,0.0
compat,0.0,0.5075882761797417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
way,0.0,0.5046403071797261,0.0,0.0,0.0,0.0,0.0,0.5436987868183472,0.5082378487010867,0.0
oper,0.0,0.5538909320903256,0.5675775180180274,0.5660059478315617,0.5054792582176779,0.5202732554054083,0.0,0.5322223926973375,0.5045557877315524,0.5998067958420097
reli,0.0,0.5075882761797417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inher,0.0,0.5075882761797417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
architectur,0.0,0.5075882761797417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
free,0.0,0.5046403071797261,0.0,0.0,0.0,0.0,0.0,0.5485542075759413,0.0,0.5056397579568978
movement,0.0,0.5151765523594833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
facil,0.0,0.8118568696441235,0.0,0.0,0.0,0.6343819601921041,0.0,0.0,0.0,0.0
vehicl,0.0,0.6417531225655106,0.0,0.0,0.0,0.0,0.0,0.5118659567498547,0.0,0.0
thi,0.0,0.5124155601647054,0.0,0.0,0.0,0.5245207313252932,0.5408678855421553,0.5357255688183079,0.5082654150534696,0.5113172606116738
freedom,0.0,0.5075882761797417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
must,0.0,0.513906484666685,0.0,0.0,0.0,0.5549306144334055,0.5152585040092793,0.5036377890353249,0.0,0.5042254318794928
maintain,0.0,0.5185612287189041,0.0,0.0,0.0,0.0,0.5203657926221309,0.5097108415151883,0.0,0.0
permit,0.0,0.5056701249026204,0.0,0.0,0.0,0.0,0.0,0.5059329783749273,0.0,0.0
perform,0.0,0.5046403071797261,0.0,0.0,0.0,0.0,0.5203657926221309,0.5048554207575942,0.0,0.0
basic,0.0,0.5056701249026204,0.0,0.0,0.0,0.0,0.0,0.5059329783749273,0.0,0.0
function,0.0,0.5340207494157225,0.0,0.0,0.5121064829001896,0.0,0.0,0.0,0.0,0.0
geograph,0.0,0.522764828539225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
widespread,0.0,0.5075882761797417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
often,0.0,0.5046403071797261,0.0,0.0,0.0,0.0,0.0,0.5291325245455648,0.5082378487010867,0.0
requir,0.0,0.5356799579634757,0.0,0.0,0.0,0.5313190742123842,0.5173994856735468,0.5041482217499846,0.0,0.0
import,0.0,0.5039644397737195,0.0,0.514567011261574,0.0,0.0,0.0,0.512444665249954,0.0,0.5048183191095976
interag,0.0,0.5075882761797417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cooper,0.0,0.5056701249026204,0.0,0.0,0.0,0.0,0.0,0.0,0.5050330322169327,0.0
ensur,0.0,0.5634310363795123,0.0,0.0,0.0,0.5313190742123842,0.5347989713470935,0.512444665249954,0.0,0.0
there,0.0,0.5113402498052408,0.0,0.0,0.0,0.0,0.0,0.5118659567498547,0.0,0.0
great,0.0,0.5046403071797261,0.0,0.0,0.0,0.0,0.0,0.5048554207575942,0.5102973108763583,0.0
divers,0.0,0.5075882761797417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
polic,0.0,0.5185612287189041,0.0,0.0,0.0,0.0,0.0,0.5048554207575942,0.0,0.5112795159137956
forc,0.0,0.5198221988685976,0.0,0.514567011261574,0.0,0.0,0.0,0.5082964434999693,0.0,0.5096366382191951
deploy,0.0,0.5170103747078613,0.5497710963674459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
differ,0.0,0.5283506245131021,0.0,0.0,0.0,0.0,0.0,0.5237319134997094,0.0,0.0
mandat,0.0,0.5056701249026204,0.0,0.0,0.0,0.0,0.524885548183723,0.0,0.0,0.0
facet,0.0,0.5075882761797417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
remain,0.0,0.509280614359452,0.0,0.0,0.0,0.0,0.0,0.5097108415151883,0.5020594621752716,0.0
local,0.0,0.5603239933364385,0.5407315852442619,0.0,0.0,0.0,0.0,0.5145662622727823,0.0,0.0
agenc,0.0,0.6392092153917811,0.0,0.0,0.0,0.0,0.5203657926221309,0.5436987868183472,0.0,0.0
decis,0.0,0.5113402498052408,0.5497710963674459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
substanti,0.0,0.5113402498052408,0.0,0.0,0.0,0.0,0.0,0.5237319134997094,0.0,0.0
equip,0.0,0.539690874318343,0.0,0.0,0.0,0.0,0.0,0.5118659567498547,0.0,0.0
while,0.0,0.5113402498052408,0.0,0.0,0.0,0.0,0.0,0.5059329783749273,0.0,0.0
gener,0.0,0.5217272302882344,0.0,0.5228099826281797,0.5530177974600933,0.0,0.0,0.5227344528843778,0.5041327075267348,0.5037724202038912
individu,0.0,0.5034766211666712,0.0,0.0,0.0,0.5274653072167027,0.5457755120278379,0.5145511561412994,0.0,0.5084508637589855
condit,0.0,0.6268620727590246,0.0,0.514567011261574,0.5084646146519958,0.5939572226371526,0.0,0.0,0.0,0.0
detail,0.0,0.5226804996104817,0.0,0.0,0.0,0.0,0.0,0.5059329783749273,0.0,0.0
vari,0.0,0.5151765523594833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
throughout,0.0,0.5075882761797417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
routin,0.0,0.5170103747078613,0.0,0.0,0.0,0.0,0.0,0.5059329783749273,0.0,0.0
surveil,0.0,0.5682944856176751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
staff,0.0,0.5303531047189667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
driver,0.0,0.5113402498052408,0.0,0.0,0.0,0.0,0.0,0.5296648918746367,0.0,0.0
supervisor,0.0,0.5056701249026204,0.5497710963674459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
station,0.0,0.5531179332581918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attend,0.0,0.5056701249026204,0.0,0.0,0.0,0.0,0.6493132891023379,0.0,0.0,0.0
control,0.0,0.5486726963333972,0.5305170080185586,0.0,0.5074230560045142,0.0,0.0,0.5109133671059746,0.5030859895749105,0.0
frequenc,0.0,0.5379413808987084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,0.0,0.5075882761797417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vigil,0.0,0.522764828539225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
supplement,0.0,0.5151765523594833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
appropri,0.0,0.5881658364147947,0.0,0.0,0.0,0.0,0.5203657926221309,0.5048554207575942,0.0,0.0
measur,0.0,1.3958797346140275,0.0,0.0,0.0,0.0,0.0,0.5059329783749273,0.0,0.0
identifi,0.0,0.5417627646175344,0.0,0.0,0.0,0.0,0.5407315852442619,0.5097108415151883,0.0,0.0
black,0.0,0.5417627646175344,0.0,0.0,0.0,0.0,0.0,0.0,0.506178386525815,0.5056397579568978
purpl,0.0,0.5758827617974168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,0.0,0.6530933723707515,0.0,0.0,0.0,0.0,0.0,0.5237319134997094,0.0,0.0
progress,0.0,0.5170103747078613,0.0,0.0,0.0,0.0,0.524885548183723,0.0,0.0,0.0
recoveri,0.0,0.5340207494157225,0.0,0.0,0.0,0.0,0.5746566445511689,0.0,0.0,0.0
servic,0.0,0.5280792150316741,0.5492946219444946,0.0,0.0,0.655278059125158,0.7218257987502257,0.564637981092781,0.5336477335182926,0.5136508183846292
color,0.0,0.5056701249026204,0.0,0.0,0.0,0.0,0.0,0.5118659567498547,0.0,0.0
green,0.0,0.5237866386423171,0.0,0.514567011261574,0.0,0.0,0.0,0.0,0.5035189971025151,0.5048183191095976
low,0.0,0.5278418430783562,0.0,0.0,0.5099076828972529,0.0,0.0,0.5048554207575942,0.0,0.0
blue,0.0,0.5303531047189667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yellow,0.0,0.5278418430783562,0.0,0.0,0.0,0.0,0.0,0.5145662622727823,0.5041189243505433,0.0
elev,0.0,0.5682944856176751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orang,0.0,0.5371224574378083,0.0,0.5341008620649634,0.0,0.0,0.0,0.0,0.0,0.5112795159137956
high,0.0,0.5324821502580822,0.0,0.0,0.0,0.0,0.5203657926221309,0.5048554207575942,0.0,0.0
red,0.0,0.5607062094379335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sever,0.0,0.5185612287189041,0.5407315852442619,0.0,0.0,0.0,0.0,0.5291325245455648,0.0,0.0
actual,0.0,0.5226804996104817,0.0,0.0,0.0,0.0,0.0,0.517798935124782,0.0,0.0
interpret,0.0,0.5056701249026204,0.0,0.5208344124328843,0.0,0.0,0.0,0.0,0.0,0.0
indic,0.0,0.5118933193211586,0.0,0.0,0.5084646146519958,0.0,0.0,0.512444665249954,0.0,0.5144549573287928
underway,0.0,0.5056701249026204,0.0,0.0,0.0,0.0,0.0,0.5118659567498547,0.0,0.0
immedi,0.0,0.5510311241235838,0.0,0.0,0.0,0.0,0.0,0.5237319134997094,0.0,0.0
area,0.0,0.6506487114013417,0.6043969140412807,0.0,0.0,0.0,0.5173994856735468,0.5041482217499846,0.0,0.0
period,0.0,0.5283506245131021,0.0,0.0,0.0,0.0,0.0,0.5118659567498547,0.0,0.0
casualti,0.0,0.5151765523594833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
assist,0.0,0.5118933193211586,0.0,0.5291340225231481,0.0,0.0,0.0,0.512444665249954,0.0,0.5048183191095976
evacu,0.0,0.5379413808987084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inspect,0.0,0.5850518735393064,0.0,0.0,0.0,0.0,0.0,0.517798935124782,0.0,0.0
help,0.0,0.5046403071797261,0.0,0.0,0.0,0.0,0.5203657926221309,0.5776867321215061,0.0,0.0
task,0.0,0.509280614359452,0.0,0.5170504310324817,0.0,0.0,0.0,0.0,0.0,0.5112795159137956
author,0.0,0.5118933193211586,0.5347989713470935,0.0,0.0,0.5313190742123842,0.0,0.5082964434999693,0.0,0.0
restor,0.0,0.54552965707845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rout,0.0,0.509280614359452,0.0,0.0,0.5297230486917587,0.0,0.0,0.5048554207575942,0.0,0.0
schedul,0.0,0.5173831058333561,0.9272381122598206,0.0,0.5074230560045142,0.0,0.5152585040092793,0.0,0.0,0.5042254318794928
repair,0.0,0.507928879547439,0.5347989713470935,0.0,0.0,0.0,0.0,0.512444665249954,0.5105569913075453,0.0
reopen,0.0,0.5075882761797417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adjust,0.0,0.5151765523594833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,0.0,0.5278129693333699,0.5610340160371172,0.0,0.0,0.0,0.5305170080185586,0.5254645232472741,0.5015429947874552,0.0
duti,0.0,0.5075882761797417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
assign,0.0,0.522764828539225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
custom,0.0,0.5046403071797261,0.0,0.0,0.0,0.0,0.0,0.5436987868183472,0.0,0.5225590318275912
inquiri,0.0,0.5056701249026204,0.0,0.0,0.0,0.0,0.0,0.517798935124782,0.0,0.0
necessari,0.0,0.5371224574378083,0.0,0.0,0.0,0.0,0.5203657926221309,0.5048554207575942,0.0,0.0
also,0.0,0.5062077800823527,0.554490514056207,0.0,0.0,0.5245207313252932,0.5272452570281035,0.5097433369504476,0.0,0.5075448404077825
short,0.0,0.5151765523594833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
higher,0.0,0.5531179332581918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lower,0.0,0.5151765523594833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coexist,0.0,0.5075882761797417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prevail,0.0,0.5151765523594833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
word,0.0,0.5056701249026204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.506891382573954
busi,0.0,0.5232015358986302,0.0,0.0,0.0,0.0,0.0,0.6068192566670708,0.0,0.5112795159137956
accomplish,0.0,0.5075882761797417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
readi,0.0,0.5075882761797417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
statu,0.0,0.5056701249026204,0.0,0.0,0.5605324145009478,0.0,0.0,0.0,0.0,0.0
attorney,0.0,0.5039644397737195,0.0,0.5291340225231481,0.0,0.0,0.0,0.5082964434999693,0.0,0.5048183191095976
chang,0.0,0.5139209215391781,0.0,0.0,0.0,0.0,0.0,0.5048554207575942,0.506178386525815,0.0
typic,0.0,0.5170103747078613,0.0,0.0,0.0,0.0,0.0,0.5118659567498547,0.0,0.0
sequenti,0.0,0.5151765523594833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stepwis,0.0,0.5075882761797417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
warrant,0.0,0.522764828539225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lowest,0.0,0.5075882761797417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
highest,0.0,0.5056701249026204,0.599542192734892,0.0,0.0,0.0,0.0,0.0,0.0,0.0
likewis,0.0,0.5075882761797417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
return,0.0,0.507928879547439,0.0,0.514567011261574,0.0,0.0,0.0,0.5207411087499233,0.0,0.5144549573287928
postur,0.0,0.54552965707845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
depend,0.0,0.5113402498052408,0.0,0.0,0.0,0.0,0.0,0.5059329783749273,0.0,0.0
focus,0.0,0.5075882761797417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
northeastern,0.0,0.5056701249026204,0.0,0.0,0.5121064829001896,0.0,0.0,0.0,0.0,0.0
region,0.0,0.5567012490262043,0.0,0.0,0.0,0.0,0.524885548183723,0.0,0.0,0.0
dictat,0.0,0.5075882761797417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
countri,0.0,0.507928879547439,0.0,0.0,0.0,0.0,0.0,0.5165928869999387,0.5035189971025151,0.5048183191095976
if,0.0,0.507928879547439,0.0,0.0,0.5084646146519958,0.0,0.0,0.5663715479997546,0.5052784956537726,0.0
subway,0.0,0.5303531047189667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
without,0.0,0.509280614359452,0.0,0.0,0.0,0.0,0.0,0.5145662622727823,0.0,0.5056397579568978
fact,0.0,0.5046403071797261,0.0,0.0,0.0,0.0,0.5203657926221309,0.5048554207575942,0.0,0.0
howev,0.0,0.5046403071797261,0.0,0.0,0.0,0.0,0.0,0.5194216830303765,0.5020594621752716,0.0
base,0.0,0.5170103747078613,0.0,0.0,0.0,0.0,0.0,0.5237319134997094,0.0,0.0
prepar,0.0,0.5283506245131021,0.0,0.0,0.0,0.0,0.0,0.5059329783749273,0.0,0.0
distinct,0.0,0.5075882761797417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
possibl,0.0,0.5283506245131021,0.0,0.0,0.0,0.5447939867307013,0.0,0.0,0.0,0.0
current,0.0,0.5069532423333425,0.5610340160371172,0.0,0.5148461120090285,0.5549306144334055,0.0,0.5327401013179238,0.0,0.0
could,0.0,0.5324821502580822,0.0,0.0,0.0,0.0,0.0,0.5339879453031589,0.5020594621752716,0.0
organ,0.0,0.5278418430783562,0.0,0.0,0.0,0.0,0.0,0.538843366060753,0.0,0.5225590318275912
joint,0.0,0.5046403071797261,0.5407315852442619,0.0,0.0,0.0,0.0,0.0,0.0,0.5056397579568978
terror,0.0,0.5075882761797417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
each,0.0,0.5056701249026204,0.0,0.0,0.0,0.0,0.0,0.5118659567498547,0.0,0.0
determin,0.0,0.5185612287189041,0.0,0.0,0.5198153657945058,0.0,0.0,0.5048554207575942,0.0,0.0
receiv,0.0,0.5076987045843322,0.5675775180180274,0.5094294211187945,0.5054792582176779,0.5202732554054083,0.5112629196696712,0.5617595860032303,0.0,0.5031189623700628
sourc,0.0,0.5046403071797261,0.0,0.0,0.0,0.0,0.5203657926221309,0.5194216830303765,0.0,0.0
suggest,0.0,0.509280614359452,0.0,0.0,0.0,0.0,0.5203657926221309,0.5048554207575942,0.0,0.0
action,0.0,0.5340207494157225,0.0,0.0,0.0,0.0,0.0,0.517798935124782,0.0,0.0
environ,0.0,0.5056701249026204,0.0,0.0,0.0,0.0,0.524885548183723,0.0,0.0,0.0
appli,0.0,0.5046403071797261,0.0,0.0,0.0,0.0,0.5203657926221309,0.5194216830303765,0.0,0.0
goe,0.0,0.5056701249026204,0.0,0.0,0.0,0.0,0.0,0.5237319134997094,0.0,0.0
success,0.0,0.5046403071797261,0.5407315852442619,0.0,0.0,0.0,0.5407315852442619,0.0,0.0,0.0
addit,0.0,0.5310389004117635,0.0,0.0,0.0,0.5245207313252932,0.5136226285140517,0.5194866739008952,0.5013775691755783,0.5037724202038912
incorpor,0.0,0.522764828539225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
previou,0.0,0.5056701249026204,0.0,0.0,0.0,0.0,0.0,0.5059329783749273,0.0,0.0
metro,0.0,0.5075882761797417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
citi,0.0,0.5034766211666712,0.0,0.5127745614961408,0.5593844480361141,0.5274653072167027,0.0,0.0,0.0,0.5042254318794928
type,0.0,0.5056701249026204,0.0,0.0,0.0,0.0,0.0,0.5296648918746367,0.0,0.0
tunnel,0.0,0.522764828539225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
etc,0.0,0.5226804996104817,0.0,0.0,0.0,0.0,0.0,0.0,0.5125825805423319,0.0
offici,0.0,0.5232015358986302,0.5407315852442619,0.0,0.0,0.0,0.0,0.5485542075759413,0.0,0.0
elect,0.0,0.5075882761797417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabl,0.0,0.5056701249026204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.506891382573954
present,0.0,0.5056701249026204,0.5497710963674459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
well,0.0,0.5039644397737195,0.0,0.0,0.0,0.0,0.5173994856735468,0.512444665249954,0.0,0.5048183191095976
phase,0.0,0.5075882761797417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
declar,0.0,0.5303531047189667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
terrorist,0.0,0.5623713739288247,0.0,0.0,0.0,0.0,0.0,0.517798935124782,0.0,0.0
refin,0.0,0.5151765523594833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exercis,0.0,0.5056701249026204,0.0,0.0,0.0,0.0,0.0,0.517798935124782,0.0,0.0
preplan,0.0,0.522764828539225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
personnel,0.0,0.625288293852603,0.5407315852442619,0.0,0.0,0.0,0.5610973778663928,0.0,0.0,0.0
proper,0.0,0.5056701249026204,0.0,0.0,0.0,0.0,0.0,0.5059329783749273,0.0,0.0
institution,0.0,0.5075882761797417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
assur,0.0,0.5075882761797417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
regul,0.0,0.5039644397737195,0.0,0.0,0.0,0.5626381484247684,0.5173994856735468,0.5331857739998773,0.0,0.0
sector,0.0,0.5075882761797417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
regularli,0.0,0.5113402498052408,0.0,0.0,0.0,0.0,0.524885548183723,0.0,0.0,0.0
vulner,0.0,0.5340207494157225,0.0,0.0,0.0,0.0,0.0,0.5118659567498547,0.0,0.0
reason,0.0,0.5113402498052408,0.0,0.0,0.0,0.0,0.0,0.5059329783749273,0.0,0.0
taken,0.0,0.5151765523594833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mitig,0.0,0.5151765523594833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,0.0,0.509280614359452,0.0,0.0,0.0,0.5366584267198357,0.0,0.0,0.5020594621752716,0.0
contractor,0.0,0.5283506245131021,0.0,0.0,0.0,0.0,0.0,0.517798935124782,0.0,0.0
visitor,0.0,0.5531179332581918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
check,0.0,0.5555021568320733,0.0,0.0,0.5169292293039914,0.0,0.0,0.5622233262497699,0.5017594985512576,0.0
sign,0.0,0.5170103747078613,0.0,0.0,0.0,0.0,0.0,0.5474638269994186,0.0,0.0
consid,0.0,0.5283506245131021,0.0,0.0,0.0,0.0,0.0,0.5118659567498547,0.0,0.0
key,0.0,0.5758827617974168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
command,0.0,0.5680414988314452,0.0,0.0,0.5121064829001896,0.0,0.0,0.0,0.0,0.0
place,0.0,0.5113402498052408,0.0,0.0,0.0,0.0,0.0,0.5474638269994186,0.0,0.0
fenc,0.0,0.5303531047189667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lock,0.0,0.5226804996104817,0.0,0.0,0.0,0.0,0.0,0.5059329783749273,0.0,0.0
camera,0.0,0.5075882761797417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intrud,0.0,0.5151765523594833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alarm,0.0,0.522764828539225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
enhanc,0.0,0.5075882761797417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
warn,0.0,0.5113402498052408,0.0,0.0,0.0,0.0,0.0,0.7076542431224567,0.0,0.0
dissemin,0.0,0.5151765523594833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
capabl,0.0,0.522764828539225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
law,0.0,0.5186233402470581,0.0,0.5114049913140899,0.0,0.5245207313252932,0.5408678855421553,0.5389733478017904,0.0,0.5188621010194563
enforc,0.0,0.5317155181897562,0.0,0.514567011261574,0.0,0.0,0.0,0.537333995749862,0.0,0.5192732764383903
fbi,0.0,0.5185612287189041,0.0,0.0,0.0,0.0,0.0,0.5679758906063178,0.0,0.5056397579568978
field,0.0,0.5170103747078613,0.0,0.0,0.5242129658003791,0.0,0.0,0.0,0.0,0.0
first,0.0,0.5031038900411764,0.0,0.5570249565704493,0.0,0.5245207313252932,0.0,0.5292300108513428,0.5041327075267348,0.5377242020389126
district,0.0,0.5034766211666712,0.0,0.5127745614961408,0.529692224018057,0.0,0.0,0.5109133671059746,0.0,0.5084508637589855
us,0.0,0.5056701249026204,0.0,0.0,0.0,0.0,0.0,0.517798935124782,0.0,0.0
dot,0.0,0.5056701249026204,0.0,0.0,0.0,0.0,0.0,0.5059329783749273,0.0,0.0
redund,0.0,0.5075882761797417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hardwar,0.0,0.5113402498052408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.506891382573954
mean,0.0,0.5151765523594833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobil,0.0,0.54552965707845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
educ,0.0,0.509280614359452,0.0,0.0,0.0,0.0,0.7240237188434403,0.5291325245455648,0.0,0.0
procedur,0.0,0.5623713739288247,0.0,0.0,0.0,0.0,0.5497710963674459,0.0,0.0,0.0
